"","ticker_name","report_ticker","date","create_ts","contracts_traded","price"
"209","KXNCAAFPLAYOFF-25-ORE","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T22:36:47-04:00",100,80
"210","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T22:20:34-04:00",2000,25
"211","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T22:10:41-04:00",190,25
"212","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T22:07:30-04:00",180,25
"213","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T22:07:30-04:00",10,24
"214","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:56:07-04:00",5000,23
"215","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:52:08-04:00",2230,11
"216","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:38:54-04:00",400,23
"217","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:29:24-04:00",10,11
"218","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:28:32-04:00",2,11
"219","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:28:14-04:00",4,11
"220","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:27:16-04:00",6,11
"221","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:22:49-04:00",100,23
"222","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:09:48-04:00",5000,22
"223","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:09:36-04:00",5000,21
"224","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T21:09:24-04:00",5000,20
"225","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T20:37:15-04:00",350,32
"226","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T20:27:15-04:00",7,11
"227","KXNCAAFPLAYOFF-25-TENN","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T20:09:49-04:00",50,33
"228","KXNCAAFPLAYOFF-25-AUB","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T20:06:05-04:00",5000,22
"229","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T20:04:26-04:00",100,32
"230","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T20:03:57-04:00",100,62
"231","KXNCAAFPLAYOFF-25-AUB","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:52:06-04:00",1000,22
"232","KXNCAAFPLAYOFF-25-GT","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:48:13-04:00",70,38
"233","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:46:51-04:00",100,46
"234","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:46:02-04:00",3,11
"235","KXNCAAFPLAYOFF-25-TENN","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:45:09-04:00",80,33
"236","KXNCAAFPLAYOFF-25-GT","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:37:11-04:00",20,38
"237","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:35:54-04:00",10,46
"238","KXNCAAFPLAYOFF-25-AUB","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:28:59-04:00",2,28
"239","KXNCAAFPLAYOFF-25-UGA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:28:20-04:00",50,75
"240","KXNCAAFPLAYOFF-25-AUB","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:25:41-04:00",5000,23
"241","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:23:02-04:00",1000,10
"242","KXNCAAFPLAYOFF-25-MICH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:20:15-04:00",500,20
"243","KXNCAAFPLAYOFF-25-MICH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:18:46-04:00",750,20
"244","KXNCAAFPLAYOFF-25-MICH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:17:58-04:00",750,20
"245","KXNCAAFPLAYOFF-25-CIN","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:13:45-04:00",26,7
"246","KXNCAAFPLAYOFF-25-LSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:12:59-04:00",7,64
"247","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:12:14-04:00",20,46
"248","KXNCAAFPLAYOFF-25-MICH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:06:27-04:00",15,20
"249","KXNCAAFPLAYOFF-25-MICH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T19:02:08-04:00",245,20
"250","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T18:21:28-04:00",3,11
"251","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T18:21:10-04:00",3,5
"252","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T18:21:07-04:00",7,71
"253","KXNCAAFPLAYOFF-25-MICH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T18:17:25-04:00",236,20
"254","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T18:12:21-04:00",200,20
"255","KXNCAAFPLAYOFF-25-MIZZ","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T18:06:10-04:00",150,27
"256","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T18:04:18-04:00",27,32
"257","KXNCAAFPLAYOFF-25-HOU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:56:07-04:00",100,9
"258","KXNCAAFPLAYOFF-25-CAL","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:53:59-04:00",200,9
"259","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:31:11-04:00",16,11
"260","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:29:28-04:00",2,11
"261","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:29:13-04:00",8,11
"262","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:23:19-04:00",3,11
"263","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:03:40-04:00",2,11
"264","KXNCAAFPLAYOFF-25-BAY","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:03:12-04:00",10,18
"265","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T17:00:00-04:00",9,11
"266","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:54:30-04:00",2,11
"267","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:54:20-04:00",5,11
"268","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:52:47-04:00",4,11
"269","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:48:55-04:00",2,11
"270","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:46:47-04:00",150,32
"271","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:43:59-04:00",200,32
"272","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:38:30-04:00",2,11
"273","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:38:18-04:00",5,11
"274","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:32:52-04:00",4,11
"275","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:32:33-04:00",7,11
"276","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:32:06-04:00",15,62
"277","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:23:30-04:00",5,11
"278","KXNCAAFPLAYOFF-25-KU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:11:03-04:00",5,10
"279","KXNCAAFPLAYOFF-25-TENN","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T16:03:13-04:00",14,33
"280","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:59:23-04:00",100,29
"281","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:50:05-04:00",800,45
"282","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:47:21-04:00",4,33
"283","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:34:58-04:00",5000,32
"284","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:34:16-04:00",11,39
"285","KXNCAAFPLAYOFF-25-ALA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:34:16-04:00",4,39
"286","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:26:35-04:00",15,32
"287","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:26:14-04:00",20,32
"288","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:25:20-04:00",5000,31
"289","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T15:15:32-04:00",5000,30
"290","KXNCAAFPLAYOFF-25-TENN","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:44:55-04:00",5000,33
"291","KXNCAAFPLAYOFF-25-TXAM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:44:20-04:00",2,38
"292","KXNCAAFPLAYOFF-25-TXAM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:43:47-04:00",38,38
"293","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:41:47-04:00",3,30
"294","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:41:11-04:00",13,30
"295","KXNCAAFPLAYOFF-25-ORE","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:40:24-04:00",38,81
"296","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:36:21-04:00",8,30
"297","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:36:07-04:00",3,30
"298","KXNCAAFPLAYOFF-25-GT","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:35:35-04:00",10,39
"299","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:35:14-04:00",40,57
"300","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:35:03-04:00",10,57
"301","KXNCAAFPLAYOFF-25-TXAM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:34:58-04:00",5,38
"302","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:34:10-04:00",10,30
"303","KXNCAAFPLAYOFF-25-TXAM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:23:05-04:00",20,46
"304","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:13:14-04:00",70,22
"305","KXNCAAFPLAYOFF-25-CAL","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T14:03:07-04:00",206,10
"306","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T13:46:40-04:00",10,55
"307","KXNCAAFPLAYOFF-25-TXAM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T13:46:21-04:00",10,46
"308","KXNCAAFPLAYOFF-25-KU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T13:35:28-04:00",5,11
"309","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T13:29:46-04:00",20,30
"310","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T13:20:01-04:00",1,10
"311","KXNCAAFPLAYOFF-25-CLEM","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T13:18:54-04:00",3,10
"312","KXNCAAFPLAYOFF-25-ORE","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T12:53:48-04:00",10,81
"313","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T12:19:19-04:00",821,29
"314","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T12:17:48-04:00",6,55
"315","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:53:57-04:00",200,26
"316","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:49:43-04:00",100,36
"317","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:40:19-04:00",8106,26
"318","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:40:19-04:00",1894,26
"319","KXNCAAFPLAYOFF-25-OSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:36:40-04:00",1,89
"320","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:35:27-04:00",70,26
"321","KXNCAAFPLAYOFF-25-USF","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:30:51-04:00",20,19
"322","KXNCAAFPLAYOFF-25-WASH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:25:17-04:00",50,10
"323","KXNCAAFPLAYOFF-25-GT","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:25:07-04:00",15,31
"324","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:24:54-04:00",50,26
"325","KXNCAAFPLAYOFF-25-UTAH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:24:47-04:00",50,27
"326","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:21:54-04:00",36,26
"327","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:16:52-04:00",36,26
"328","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:05:36-04:00",13,36
"329","KXNCAAFPLAYOFF-25-USF","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T11:02:37-04:00",50,19
"330","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T10:55:22-04:00",500,26
"331","KXNCAAFPLAYOFF-25-CAL","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T10:51:58-04:00",78,6
"332","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T10:36:42-04:00",20,72
"333","KXNCAAFPLAYOFF-25-ISU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T10:32:53-04:00",100,17
"334","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T10:19:01-04:00",3,27
"335","KXNCAAFPLAYOFF-25-CAL","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T08:53:14-04:00",469,6
"336","KXNCAAFPLAYOFF-25-CAL","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T08:39:28-04:00",625,6
"337","KXNCAAFPLAYOFF-25-NEB","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T08:38:37-04:00",39,12
"338","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T08:38:07-04:00",17,27
"339","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T08:11:57-04:00",50,27
"340","KXNCAAFPLAYOFF-25-ORE","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T08:08:13-04:00",25,73
"341","KXNCAAFPLAYOFF-25-WASH","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T02:58:05-04:00",300,10
"342","KXNCAAFPLAYOFF-25-OSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T02:51:13-04:00",15,89
"343","KXNCAAFPLAYOFF-25-ISU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T02:17:02-04:00",100,17
"344","KXNCAAFPLAYOFF-25-IOWA","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T02:16:34-04:00",150,6
"345","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T01:47:08-04:00",10,26
"346","KXNCAAFPLAYOFF-25-TENN","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T01:41:20-04:00",141,31
"347","KXNCAAFPLAYOFF-25-TENN","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T01:41:20-04:00",10,29
"348","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T01:39:19-04:00",100,27
"349","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T01:39:00-04:00",200,27
"350","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T01:28:13-04:00",1,58
"351","KXNCAAFPLAYOFF-25-MIZZ","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T01:02:07-04:00",5000,21
"352","KXNCAAFPLAYOFF-25-MIZZ","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T00:59:54-04:00",10000,21
"353","KXNCAAFPLAYOFF-25-MIZZ","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T00:49:10-04:00",10000,21
"354","KXNCAAFPLAYOFF-25-NEB","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T00:36:46-04:00",7,12
"355","KXNCAAFPLAYOFF-25-NEB","KXNCAAFPLAYOFF","2025-09-20","2025-09-20T00:11:16-04:00",25,12
"356","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:58:22-04:00",9,52
"357","KXNCAAFPLAYOFF-25-MD","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:52:06-04:00",100,6
"358","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:38:21-04:00",10,14
"359","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:38:09-04:00",10000,43
"360","KXNCAAFPLAYOFF-25-MISS","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:37:07-04:00",1000,38
"361","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:36:39-04:00",10000,43
"362","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:33:23-04:00",5,39
"363","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:23:16-04:00",1,39
"364","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:22:44-04:00",1,39
"365","KXNCAAFPLAYOFF-25-UGA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T23:21:11-04:00",5,79
"366","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T22:54:40-04:00",50,38
"367","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T21:48:23-04:00",400,38
"368","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T21:30:35-04:00",1000,38
"369","KXNCAAFPLAYOFF-25-BYU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:25:41-04:00",44,14
"370","KXNCAAFPLAYOFF-25-MIA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:24:51-04:00",5,80
"371","KXNCAAFPLAYOFF-25-OSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:24:32-04:00",5,93
"372","KXNCAAFPLAYOFF-25-USC","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:24:31-04:00",100,33
"373","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:14:11-04:00",50,38
"374","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:02:18-04:00",7,51
"375","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:02:04-04:00",16,51
"376","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:01:35-04:00",34,51
"377","KXNCAAFPLAYOFF-25-OKLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T20:00:16-04:00",2,48
"378","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T19:52:35-04:00",100,38
"379","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T19:38:51-04:00",138,34
"380","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:58:45-04:00",20,14
"381","KXNCAAFPLAYOFF-25-MD","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:57:52-04:00",234,6
"382","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:52:37-04:00",54,58
"383","KXNCAAFPLAYOFF-25-NEB","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:47:42-04:00",14,8
"384","KXNCAAFPLAYOFF-25-UGA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:44:52-04:00",50,70
"385","KXNCAAFPLAYOFF-25-GT","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:44:35-04:00",14,30
"386","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:41:07-04:00",28,38
"387","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:12:35-04:00",23,38
"388","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:04:38-04:00",1960,11
"389","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:04:38-04:00",2040,11
"390","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:04:33-04:00",3998,12
"391","KXNCAAFPLAYOFF-25-TULN","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T18:04:33-04:00",2,17
"392","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T17:59:44-04:00",4,18
"393","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T17:59:21-04:00",1,20
"394","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T17:49:05-04:00",1,48
"395","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T17:48:43-04:00",2,43
"396","KXNCAAFPLAYOFF-25-TTU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T17:48:28-04:00",3,40
"397","KXNCAAFPLAYOFF-25-LSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T17:00:12-04:00",12,39
"398","KXNCAAFPLAYOFF-25-LSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T16:59:47-04:00",2,46
"399","KXNCAAFPLAYOFF-25-FLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T16:20:43-04:00",2,27
"400","KXNCAAFPLAYOFF-25-FLA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T16:20:43-04:00",12,35
"401","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T16:10:54-04:00",2,17
"402","KXNCAAFPLAYOFF-25-FSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T16:10:54-04:00",6,11
"403","KXNCAAFPLAYOFF-25-ND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T13:17:03-04:00",122,39
"404","KXNCAAFPLAYOFF-25-NEB","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T13:12:33-04:00",1,20
"405","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T12:22:36-04:00",1,47
"406","KXNCAAFPLAYOFF-25-MIZZ","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T12:19:57-04:00",2,32
"407","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T12:14:01-04:00",1,47
"408","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T11:50:57-04:00",9,40
"409","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T10:37:37-04:00",2,40
"410","KXNCAAFPLAYOFF-25-IND","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T10:37:37-04:00",10,39
"411","KXNCAAFPLAYOFF-25-VAN","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T09:46:53-04:00",2,27
"412","KXNCAAFPLAYOFF-25-GT","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T09:38:57-04:00",2,43
"413","KXNCAAFPLAYOFF-25-PSU","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T08:58:02-04:00",20,78
"414","KXNCAAFPLAYOFF-25-UGA","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T08:48:09-04:00",5,75
"415","KXNCAAFPLAYOFF-25-TEX","KXNCAAFPLAYOFF","2025-09-21","2025-09-21T00:43:59-04:00",1,61
